plotID,siteID,eventID,year,plotType,totalSampledAreaTrees,n_tree_stems,n_mapped,frac_stems_unmapped,coverage_ok,agb_mg_ha
DEJU_061,DEJU,vst_DEJU_2016,2016,tower,800.0,71,71,0.0,True,19.89997191733224
DEJU_062,DEJU,vst_DEJU_2015,2015,tower,800.0,51,49,0.039215686274509776,True,16.975602203222255
DEJU_062,DEJU,vst_DEJU_2016,2016,tower,800.0,60,58,0.033333333333333326,True,20.504117887044956
DEJU_063,DEJU,vst_DEJU_2015,2015,tower,800.0,70,70,0.0,True,22.649529884908205
DEJU_063,DEJU,vst_DEJU_2016,2016,tower,800.0,74,74,0.0,True,22.635140695233787
DEJU_064,DEJU,vst_DEJU_2015,2015,tower,800.0,35,35,0.0,True,19.201461652358393
DEJU_064,DEJU,vst_DEJU_2016,2016,tower,800.0,35,35,0.0,True,19.646959466469475
DELA_001,DELA,vst_DELA_2019,2019,distributed,400.0,34,34,0.0,True,248.65886909796842
DELA_001,DELA,vst_DELA_2022,2022,distributed,400.0,35,35,0.0,True,314.6345922884866
DELA_002,DELA,vst_DELA_2019,2019,distributed,400.0,30,30,0.0,True,112.38635575142352
DELA_002,DELA,vst_DELA_2022,2022,distributed,400.0,21,21,0.0,True,121.9425936066785
DELA_003,DELA,vst_DELA_2019,2019,distributed,400.0,32,32,0.0,True,323.67287448241547
DELA_003,DELA,vst_DELA_2022,2022,distributed,400.0,30,30,0.0,True,324.57493449183977
DELA_004,DELA,vst_DELA_2019,2019,distributed,400.0,32,32,0.0,True,145.40074744411783
DELA_004,DELA,vst_DELA_2022,2022,distributed,400.0,31,31,0.0,True,169.1799350102917
DELA_005,DELA,vst_DELA_2019,2019,distributed,400.0,26,26,0.0,True,111.11241926815285
DELA_005,DELA,vst_DELA_2022,2022,distributed,400.0,27,27,0.0,True,112.64779808050007
DELA_006,DELA,vst_DELA_2019,2019,distributed,400.0,28,28,0.0,True,307.5878809061499
DELA_006,DELA,vst_DELA_2022,2022,distributed,400.0,23,23,0.0,True,328.45485343390965
DELA_008,DELA,vst_DELA_2019,2019,distributed,400.0,13,12,0.07692307692307687,True,59.06305093730183
DELA_008,DELA,vst_DELA_2022,2022,distributed,400.0,13,11,0.15384615384615385,False,75.75288277944573
DELA_009,DELA,vst_DELA_2019,2019,distributed,400.0,21,19,0.09523809523809523,True,192.8523215898484
DELA_009,DELA,vst_DELA_2022,2022,distributed,400.0,16,14,0.125,False,172.53737213495353
DELA_011,DELA,vst_DELA_2019,2019,distributed,400.0,39,39,0.0,True,174.92803490393106
DELA_011,DELA,vst_DELA_2022,2022,distributed,400.0,35,35,0.0,True,189.2593472586702
DELA_012,DELA,vst_DELA_2019,2019,distributed,400.0,44,42,0.045454545454545414,True,206.89714997309122
DELA_012,DELA,vst_DELA_2022,2022,distributed,400.0,37,35,0.05405405405405406,True,221.51820881762706
DELA_013,DELA,vst_DELA_2019,2019,distributed,400.0,25,25,0.0,True,374.58082875453704
DELA_013,DELA,vst_DELA_2022,2022,distributed,400.0,22,22,0.0,True,304.7541344204424
DELA_014,DELA,vst_DELA_2019,2019,distributed,400.0,26,25,0.038461538461538436,True,320.58534969653454
DELA_014,DELA,vst_DELA_2022,2022,distributed,400.0,31,25,0.19354838709677424,False,371.15004702550567
DELA_015,DELA,vst_DELA_2019,2019,distributed,400.0,34,33,0.02941176470588236,True,215.832459781199
DELA_015,DELA,vst_DELA_2022,2022,distributed,400.0,27,26,0.03703703703703709,True,243.61115748149177
DELA_016,DELA,vst_DELA_2019,2019,distributed,400.0,31,29,0.06451612903225812,True,242.25617555392316
DELA_016,DELA,vst_DELA_2022,2022,distributed,400.0,9,9,0.0,True,155.3602921498429
DELA_017,DELA,vst_DELA_2019,2019,distributed,400.0,21,21,0.0,True,526.9578926084082
DELA_017,DELA,vst_DELA_2022,2022,distributed,400.0,21,21,0.0,True,582.1900822903328
DELA_018,DELA,vst_DELA_2019,2019,distributed,400.0,29,29,0.0,True,134.729700057959
DELA_018,DELA,vst_DELA_2022,2022,distributed,400.0,24,24,0.0,True,102.73597164618333
DELA_020,DELA,vst_DELA_2019,2019,distributed,400.0,29,27,0.06896551724137934,True,125.7167229965959
DELA_020,DELA,vst_DELA_2022,2022,distributed,400.0,29,27,0.06896551724137934,True,136.42847254105845
DELA_021,DELA,vst_DELA_2019,2019,distributed,400.0,49,41,0.16326530612244894,False,132.30971668945654
DELA_021,DELA,vst_DELA_2022,2022,distributed,400.0,58,45,0.22413793103448276,False,135.3900796636004
DELA_022,DELA,vst_DELA_2019,2019,distributed,400.0,47,46,0.021276595744680882,True,160.34329437166065
DELA_022,DELA,vst_DELA_2022,2022,distributed,400.0,41,40,0.024390243902439046,True,191.9126124173572
DELA_023,DELA,vst_DELA_2019,2019,distributed,400.0,33,32,0.030303030303030276,True,277.24862678398654
DELA_023,DELA,vst_DELA_2022,2022,distributed,400.0,29,29,0.0,True,262.12579157751867
DELA_037,DELA,vst_DELA_2015,2015,tower,800.0,43,36,0.16279069767441856,False,146.66329443468777
DELA_037,DELA,vst_DELA_2016,2016,tower,800.0,44,39,0.11363636363636365,False,159.68226571078486
DELA_037,DELA,vst_DELA_2017,2017,tower,800.0,43,39,0.09302325581395354,True,146.02550857502928
DELA_037,DELA,vst_DELA_2018,2018,tower,800.0,44,40,0.09090909090909094,True,167.09407761542022
DELA_037,DELA,vst_DELA_2019,2019,tower,800.0,45,41,0.0888888888888889,True,145.44304169054763
DELA_037,DELA,vst_DELA_2020,2020,tower,800.0,44,40,0.09090909090909094,True,156.7084448827559
DELA_037,DELA,vst_DELA_2021,2021,tower,800.0,48,42,0.125,False,159.2807766906902
DELA_037,DELA,vst_DELA_2022,2022,tower,400.0,53,45,0.15094339622641506,False,337.65385592131435
DELA_037,DELA,vst_DELA_2023,2023,tower,800.0,43,34,0.2093023255813954,False,66.72348459284177
DELA_037,DELA,vst_DELA_2024,2024,tower,800.0,47,38,0.19148936170212771,False,76.88255846635363
DELA_037,DELA,vst_DELA_2025,2025,tower,800.0,47,36,0.23404255319148937,False,81.00217385701596
DELA_038,DELA,vst_DELA_2015,2015,tower,800.0,91,90,0.01098901098901095,True,100.3989722840473
DELA_038,DELA,vst_DELA_2016,2016,tower,800.0,88,88,0.0,True,107.81285353839864
DELA_038,DELA,vst_DELA_2017,2017,tower,800.0,82,82,0.0,True,102.15734480048263
DELA_038,DELA,vst_DELA_2018,2018,tower,800.0,80,80,0.0,True,109.05513837947595
DELA_038,DELA,vst_DELA_2019,2019,tower,800.0,80,79,0.012499999999999956,True,108.5476316250025
DELA_038,DELA,vst_DELA_2020,2020,tower,800.0,75,74,0.013333333333333308,True,115.0027679761411
DELA_038,DELA,vst_DELA_2021,2021,tower,800.0,75,74,0.013333333333333308,True,120.35032007369367
DELA_038,DELA,vst_DELA_2022,2022,tower,800.0,72,71,0.01388888888888884,True,119.69591084611288
DELA_038,DELA,vst_DELA_2023,2023,tower,800.0,71,70,0.014084507042253502,True,121.75779502437989
DELA_038,DELA,vst_DELA_2024,2024,tower,800.0,64,62,0.03125,True,124.80800974121713
DELA_038,DELA,vst_DELA_2025,2025,tower,800.0,61,59,0.032786885245901676,True,127.21663773980984
DELA_039,DELA,vst_DELA_2015,2015,tower,800.0,73,68,0.06849315068493156,True,194.36623729790801
DELA_039,DELA,vst_DELA_2016,2016,tower,800.0,72,67,0.06944444444444442,True,218.8780375239755
DELA_039,DELA,vst_DELA_2017,2017,tower,800.0,74,68,0.08108108108108103,True,210.17347250308674
DELA_039,DELA,vst_DELA_2018,2018,tower,800.0,74,69,0.06756756756756754,True,216.023766513054
DELA_039,DELA,vst_DELA_2019,2019,tower,800.0,75,70,0.06666666666666665,True,218.12670260745418
DELA_039,DELA,vst_DELA_2021,2021,tower,800.0,66,62,0.06060606060606055,True,236.34988258401023
DELA_039,DELA,vst_DELA_2022,2022,tower,800.0,62,59,0.048387096774193505,True,226.5315687956669
DELA_039,DELA,vst_DELA_2025,2025,tower,800.0,50,48,0.040000000000000036,True,238.9546466444727
DELA_040,DELA,vst_DELA_2015,2015,tower,800.0,72,72,0.0,True,127.71669443617716
DELA_040,DELA,vst_DELA_2016,2016,tower,800.0,65,65,0.0,True,114.657320892282
DELA_040,DELA,vst_DELA_2017,2017,tower,800.0,64,64,0.0,True,131.76480047425454
DELA_040,DELA,vst_DELA_2018,2018,tower,800.0,62,62,0.0,True,132.98868445093493
DELA_040,DELA,vst_DELA_2019,2019,tower,800.0,60,60,0.0,True,140.09338421231757
DELA_040,DELA,vst_DELA_2020,2020,tower,800.0,58,58,0.0,True,141.91345297393931
DELA_040,DELA,vst_DELA_2021,2021,tower,400.0,50,50,0.0,True,263.6008703597656
DELA_040,DELA,vst_DELA_2022,2022,tower,800.0,51,51,0.0,True,136.10591993436356
DELA_040,DELA,vst_DELA_2023,2023,tower,800.0,52,52,0.0,True,140.2121818195491
DELA_040,DELA,vst_DELA_2024,2024,tower,800.0,50,50,0.0,True,131.42852361946115
DELA_040,DELA,vst_DELA_2025,2025,tower,800.0,46,46,0.0,True,126.40238713893379
DELA_041,DELA,vst_DELA_2015,2015,tower,800.0,64,59,0.078125,True,198.5306819073107
DELA_041,DELA,vst_DELA_2016,2016,tower,800.0,58,56,0.03448275862068961,True,187.01838578330413
DELA_041,DELA,vst_DELA_2017,2017,tower,800.0,55,53,0.036363636363636376,True,180.58327376053165
DELA_041,DELA,vst_DELA_2018,2018,tower,800.0,59,57,0.03389830508474578,True,151.64174688071506
DELA_041,DELA,vst_DELA_2019,2019,tower,800.0,68,60,0.11764705882352944,False,144.85943129532598
DELA_041,DELA,vst_DELA_2020,2020,tower,800.0,90,59,0.34444444444444444,False,112.11536297438731
DELA_041,DELA,vst_DELA_2021,2021,tower,800.0,108,57,0.4722222222222222,False,108.69666154226391
DELA_041,DELA,vst_DELA_2022,2022,tower,800.0,69,47,0.3188405797101449,False,97.51733048666904
DELA_041,DELA,vst_DELA_2023,2023,tower,800.0,87,52,0.4022988505747126,False,104.97613487309644
DELA_041,DELA,vst_DELA_2024,2024,tower,800.0,111,56,0.49549549549549554,False,107.48662119995265
DELA_041,DELA,vst_DELA_2025,2025,tower,800.0,131,62,0.5267175572519084,False,85.29334783397047
DELA_042,DELA,vst_DELA_2015,2015,tower,800.0,34,28,0.17647058823529416,False,117.28808344999133
DELA_042,DELA,vst_DELA_2016,2016,tower,800.0,40,30,0.25,False,130.3131752295866
DELA_042,DELA,vst_DELA_2017,2017,tower,800.0,38,29,0.23684210526315785,False,134.93236339333737
DELA_042,DELA,vst_DELA_2021,2021,tower,800.0,35,24,0.3142857142857143,False,147.13971581410115
DELA_042,DELA,vst_DELA_2023,2023,tower,800.0,35,23,0.34285714285714286,False,135.0281410540034
DELA_042,DELA,vst_DELA_2024,2024,tower,800.0,34,22,0.3529411764705882,False,139.36435311202973
DELA_042,DELA,vst_DELA_2025,2025,tower,800.0,34,22,0.3529411764705882,False,140.6025755264651
DELA_043,DELA,vst_DELA_2015,2015,tower,800.0,39,34,0.1282051282051282,False,99.36820473462528
DELA_043,DELA,vst_DELA_2016,2016,tower,800.0,41,36,0.12195121951219512,False,101.53582982157805
DELA_043,DELA,vst_DELA_2017,2017,tower,800.0,40,34,0.15000000000000002,False,102.53487288076678
DELA_043,DELA,vst_DELA_2021,2021,tower,800.0,42,37,0.11904761904761907,False,116.93470160521564
DELA_043,DELA,vst_DELA_2025,2025,tower,800.0,38,33,0.13157894736842102,False,122.64292166268417
DELA_044,DELA,vst_DELA_2015,2015,tower,800.0,78,64,0.17948717948717952,False,297.49653019195057
DELA_044,DELA,vst_DELA_2016,2016,tower,800.0,63,56,0.11111111111111116,False,161.29439583047773
DELA_044,DELA,vst_DELA_2017,2017,tower,800.0,62,56,0.09677419354838712,True,292.01989818778674
DELA_044,DELA,vst_DELA_2021,2021,tower,800.0,62,52,0.16129032258064513,False,176.87828122475932
DELA_044,DELA,vst_DELA_2025,2025,tower,800.0,50,45,0.09999999999999998,True,183.0314514094064
DELA_045,DELA,vst_DELA_2015,2015,tower,800.0,49,39,0.20408163265306123,False,203.8734563590765
DELA_045,DELA,vst_DELA_2016,2016,tower,800.0,49,38,0.22448979591836737,False,174.43373705250318
DELA_045,DELA,vst_DELA_2017,2017,tower,800.0,52,40,0.23076923076923073,False,192.12534006564192
DELA_045,DELA,vst_DELA_2021,2021,tower,400.0,53,42,0.2075471698113207,False,436.42316322704573
DELA_045,DELA,vst_DELA_2025,2025,tower,800.0,45,34,0.24444444444444446,False,184.74094698276213
DELA_046,DELA,vst_DELA_2015,2015,tower,800.0,63,59,0.06349206349206349,True,210.3126592886368
DELA_046,DELA,vst_DELA_2016,2016,tower,800.0,58,57,0.017241379310344862,True,177.55708074196792
DELA_046,DELA,vst_DELA_2017,2017,tower,800.0,55,55,0.0,True,201.07038263407023
DELA_046,DELA,vst_DELA_2021,2021,tower,800.0,68,65,0.044117647058823484,True,147.8195676262693
DELA_046,DELA,vst_DELA_2025,2025,tower,800.0,98,94,0.04081632653061229,True,173.63291977317135
DELA_047,DELA,vst_DELA_2015,2015,tower,800.0,79,65,0.17721518987341767,False,100.29514572852264
DELA_047,DELA,vst_DELA_2016,2016,tower,800.0,90,67,0.25555555555555554,False,115.18798697896166
DELA_047,DELA,vst_DELA_2017,2017,tower,800.0,73,60,0.17808219178082196,False,112.98215716422031
DELA_047,DELA,vst_DELA_2021,2021,tower,800.0,64,55,0.140625,False,145.3367011703131
DELA_047,DELA,vst_DELA_2025,2025,tower,800.0,54,42,0.2222222222222222,False,98.7892617132354
DELA_048,DELA,vst_DELA_2015,2015,tower,800.0,67,63,0.05970149253731338,True,180.58750319320478
DELA_048,DELA,vst_DELA_2016,2016,tower,800.0,70,65,0.0714285714285714,True,190.88263036111258
DELA_048,DELA,vst_DELA_2017,2017,tower,800.0,66,62,0.06060606060606055,True,202.07848147036188
DELA_048,DELA,vst_DELA_2021,2021,tower,800.0,56,53,0.0535714285714286,True,213.75547709229963
DELA_048,DELA,vst_DELA_2025,2025,tower,800.0,50,46,0.07999999999999996,True,172.99431059434193
DELA_049,DELA,vst_DELA_2015,2015,tower,800.0,6,4,0.33333333333333337,False,55.10493206438113
DELA_049,DELA,vst_DELA_2016,2016,tower,800.0,7,3,0.5714285714285714,False,53.82410313594668
DELA_050,DELA,vst_DELA_2015,2015,tower,800.0,121,120,0.008264462809917328,True,201.90772763349227
DELA_050,DELA,vst_DELA_2016,2016,tower,800.0,104,102,0.019230769230769273,True,216.82589682639608
DELA_050,DELA,vst_DELA_2017,2017,tower,800.0,86,84,0.023255813953488413,True,216.39907830478595
DELA_050,DELA,vst_DELA_2021,2021,tower,800.0,75,73,0.026666666666666616,True,169.1862076231651
DELA_050,DELA,vst_DELA_2025,2025,tower,800.0,56,54,0.0357142857142857,True,181.81270058441692
DELA_051,DELA,vst_DELA_2015,2015,tower,800.0,56,55,0.017857142857142905,True,91.99819842013406
DELA_051,DELA,vst_DELA_2016,2016,tower,800.0,58,58,0.0,True,90.0488582770217
DELA_051,DELA,vst_DELA_2017,2017,tower,800.0,55,55,0.0,True,89.77266145667475
DELA_051,DELA,vst_DELA_2021,2021,tower,800.0,55,55,0.0,True,118.98616693340689
DELA_051,DELA,vst_DELA_2025,2025,tower,800.0,51,50,0.019607843137254943,True,112.44966759985132
DELA_052,DELA,vst_DELA_2015,2015,tower,800.0,91,89,0.02197802197802201,True,221.28700724580264
DELA_052,DELA,vst_DELA_2016,2016,tower,800.0,99,98,0.010101010101010055,True,239.14267499338274
DELA_052,DELA,vst_DELA_2017,2017,tower,800.0,100,100,0.0,True,240.7131282972268
DELA_052,DELA,vst_DELA_2021,2021,tower,800.0,95,90,0.052631578947368474,True,285.64047193309375
DELA_052,DELA,vst_DELA_2025,2025,tower,800.0,83,70,0.15662650602409633,False,310.07141480856217
DELA_053,DELA,vst_DELA_2015,2015,tower,800.0,62,61,0.016129032258064502,True,168.61519761535155
DELA_053,DELA,vst_DELA_2016,2016,tower,800.0,59,59,0.0,True,183.31023511342124
DELA_053,DELA,vst_DELA_2017,2017,tower,800.0,56,56,0.0,True,164.9336786611749
DELA_053,DELA,vst_DELA_2021,2021,tower,800.0,40,40,0.0,True,84.4487550320273
DELA_053,DELA,vst_DELA_2025,2025,tower,800.0,47,47,0.0,True,107.57472206747198
DELA_054,DELA,vst_DELA_2015,2015,tower,800.0,38,38,0.0,True,328.7570617845859
DELA_054,DELA,vst_DELA_2016,2016,tower,800.0,35,35,0.0,True,319.018989618973
DELA_054,DELA,vst_DELA_2017,2017,tower,800.0,35,35,0.0,True,323.68941745146475
DELA_054,DELA,vst_DELA_2020,2020,tower,800.0,21,21,0.0,True,167.74292662172044
DELA_054,DELA,vst_DELA_2021,2021,tower,800.0,38,38,0.0,True,369.28998285939497
DELA_054,DELA,vst_DELA_2025,2025,tower,800.0,37,37,0.0,True,408.7839468969443
DELA_055,DELA,vst_DELA_2015,2015,tower,800.0,53,53,0.0,True,202.52672298292723
DELA_055,DELA,vst_DELA_2016,2016,tower,800.0,61,60,0.016393442622950838,True,194.51934906663124
DELA_055,DELA,vst_DELA_2017,2017,tower,800.0,61,61,0.0,True,225.40165770705963
DELA_055,DELA,vst_DELA_2021,2021,tower,800.0,55,54,0.018181818181818188,True,232.62505169109158
DELA_055,DELA,vst_DELA_2025,2025,tower,800.0,47,38,0.19148936170212771,False,90.52055152803501
DELA_056,DELA,vst_DELA_2015,2015,tower,800.0,47,41,0.12765957446808507,False,226.08416424759375
DELA_056,DELA,vst_DELA_2016,2016,tower,800.0,50,43,0.14,False,232.15958360619675
DELA_056,DELA,vst_DELA_2017,2017,tower,800.0,44,43,0.022727272727272707,True,248.05945114461556
DELA_056,DELA,vst_DELA_2021,2021,tower,800.0,33,32,0.030303030303030276,True,278.3204328070574
DELA_056,DELA,vst_DELA_2025,2025,tower,800.0,24,22,0.08333333333333337,True,183.00015149252067
DELA_059,DELA,vst_DELA_2021,2021,tower,800.0,47,47,0.0,True,203.10576944657512
DELA_059,DELA,vst_DELA_2025,2025,tower,800.0,40,40,0.0,True,239.32548925838742
DSNY_003,DSNY,vst_DSNY_2017,2017,distributed,400.0,1,1,0.0,True,50.316621696588605
DSNY_003,DSNY,vst_DSNY_2022,2022,distributed,400.0,1,1,0.0,True,51.995305305691275
DSNY_006,DSNY,vst_DSNY_2017,2017,distributed,400.0,5,5,0.0,True,24.655248984123357
DSNY_006,DSNY,vst_DSNY_2022,2022,distributed,400.0,5,5,0.0,True,27.98327253840397
DSNY_007,DSNY,vst_DSNY_2017,2017,distributed,400.0,4,4,0.0,True,39.46548442166169
DSNY_008,DSNY,vst_DSNY_2017,2017,distributed,400.0,6,6,0.0,True,18.272628465571465
DSNY_008,DSNY,vst_DSNY_2022,2022,distributed,400.0,6,6,0.0,True,21.924541760237698
DSNY_009,DSNY,vst_DSNY_2022,2022,distributed,400.0,3,2,0.33333333333333337,False,0.3696917752582716
DSNY_010,DSNY,vst_DSNY_2017,2017,distributed,400.0,3,3,0.0,True,32.57802159114093
DSNY_010,DSNY,vst_DSNY_2022,2022,distributed,400.0,3,3,0.0,True,34.66742231175059
DSNY_011,DSNY,vst_DSNY_2017,2017,distributed,400.0,15,15,0.0,True,133.2757685828492
DSNY_012,DSNY,vst_DSNY_2017,2017,distributed,400.0,4,4,0.0,True,22.83531867697456
DSNY_012,DSNY,vst_DSNY_2022,2022,distributed,400.0,5,5,0.0,True,25.705290742374704
DSNY_013,DSNY,vst_DSNY_2017,2017,distributed,400.0,14,14,0.0,True,23.707532192837316
DSNY_014,DSNY,vst_DSNY_2017,2017,distributed,400.0,2,2,0.0,True,37.310833657639
DSNY_014,DSNY,vst_DSNY_2022,2022,distributed,400.0,2,2,0.0,True,41.339272297298045
DSNY_018,DSNY,vst_DSNY_2017,2017,distributed,400.0,15,15,0.0,True,20.895151304087438
DSNY_019,DSNY,vst_DSNY_2017,2017,distributed,400.0,9,9,0.0,True,3.5771505020525893
DSNY_025,DSNY,vst_DSNY_2017,2017,distributed,400.0,4,4,0.0,True,7.785544120330393
DSNY_034,DSNY,vst_DSNY_2017,2017,distributed,400.0,2,2,0.0,True,3.2685876589953526
GRSM_001,GRSM,vst_GRSM_2016,2016,distributed,400.0,27,27,0.0,True,215.21038447689764
GRSM_001,GRSM,vst_GRSM_2021,2021,distributed,400.0,32,32,0.0,True,234.732984120533
GRSM_002,GRSM,vst_GRSM_2016,2016,distributed,400.0,47,47,0.0,True,196.57586011023386
GRSM_002,GRSM,vst_GRSM_2021,2021,distributed,400.0,47,47,0.0,True,214.53114779588088
GRSM_003,GRSM,vst_GRSM_2016,2016,distributed,400.0,15,15,0.0,True,180.81798603133848
GRSM_003,GRSM,vst_GRSM_2021,2021,distributed,400.0,11,11,0.0,True,182.27194445827038
GRSM_004,GRSM,vst_GRSM_2016,2016,distributed,400.0,49,49,0.0,True,137.80939014232206
GRSM_004,GRSM,vst_GRSM_2021,2021,distributed,400.0,34,34,0.0,True,147.6656686695554
GRSM_005,GRSM,vst_GRSM_2016,2016,distributed,400.0,13,13,0.0,True,206.99193119314597
GRSM_005,GRSM,vst_GRSM_2021,2021,distributed,400.0,12,12,0.0,True,174.3154050292954
GRSM_006,GRSM,vst_GRSM_2016,2016,distributed,400.0,55,55,0.0,True,139.1653605150316
GRSM_006,GRSM,vst_GRSM_2021,2021,distributed,400.0,52,52,0.0,True,139.48361940414273
GRSM_007,GRSM,vst_GRSM_2016,2016,distributed,400.0,35,35,0.0,True,168.5475765118625
GRSM_008,GRSM,vst_GRSM_2016,2016,distributed,400.0,33,33,0.0,True,228.03602858157376
GRSM_008,GRSM,vst_GRSM_2021,2021,distributed,400.0,25,25,0.0,True,246.42535487911877
GRSM_009,GRSM,vst_GRSM_2016,2016,distributed,400.0,27,27,0.0,True,237.08105654987924
GRSM_009,GRSM,vst_GRSM_2021,2021,distributed,400.0,20,20,0.0,True,264.7592326442863
GRSM_010,GRSM,vst_GRSM_2016,2016,distributed,400.0,22,22,0.0,True,150.52053882414197
GRSM_010,GRSM,vst_GRSM_2021,2021,distributed,400.0,32,32,0.0,True,169.43875795101152
GRSM_011,GRSM,vst_GRSM_2016,2016,distributed,400.0,41,41,0.0,True,675.1467522717351
GRSM_011,GRSM,vst_GRSM_2021,2021,distributed,400.0,45,45,0.0,True,821.9393851212083
GRSM_012,GRSM,vst_GRSM_2016,2016,distributed,400.0,35,35,0.0,True,690.8391536824996
GRSM_012,GRSM,vst_GRSM_2021,2021,distributed,400.0,29,29,0.0,True,829.4188615322214
GRSM_013,GRSM,vst_GRSM_2016,2016,distributed,400.0,28,28,0.0,True,176.63502707730558
GRSM_013,GRSM,vst_GRSM_2021,2021,distributed,400.0,27,27,0.0,True,195.71767835609222
GRSM_014,GRSM,vst_GRSM_2016,2016,distributed,400.0,70,70,0.0,True,335.176651853522
GRSM_014,GRSM,vst_GRSM_2021,2021,distributed,400.0,67,67,0.0,True,386.3099511697514
GRSM_015,GRSM,vst_GRSM_2016,2016,distributed,400.0,60,60,0.0,True,142.68016760052424
GRSM_015,GRSM,vst_GRSM_2021,2021,distributed,400.0,59,59,0.0,True,165.89971648043348
GRSM_016,GRSM,vst_GRSM_2016,2016,distributed,400.0,82,82,0.0,True,302.2256449185652
GRSM_016,GRSM,vst_GRSM_2021,2021,distributed,400.0,78,78,0.0,True,339.9659865930075
GRSM_017,GRSM,vst_GRSM_2016,2016,distributed,400.0,38,38,0.0,True,224.04828583083983
GRSM_017,GRSM,vst_GRSM_2021,2021,distributed,400.0,45,45,0.0,True,254.10261356675696
GRSM_018,GRSM,vst_GRSM_2016,2016,distributed,400.0,45,45,0.0,True,255.37797179593838
GRSM_018,GRSM,vst_GRSM_2021,2021,distributed,400.0,37,37,0.0,True,266.22989231301136
GRSM_019,GRSM,vst_GRSM_2016,2016,distributed,400.0,35,35,0.0,True,228.1590378656114
GRSM_019,GRSM,vst_GRSM_2021,2021,distributed,400.0,32,32,0.0,True,222.19682083046087
GRSM_025,GRSM,vst_GRSM_2016,2016,distributed,400.0,74,74,0.0,True,278.8436704359526
GRSM_025,GRSM,vst_GRSM_2021,2021,distributed,400.0,74,74,0.0,True,302.5130746938178
GRSM_047,GRSM,vst_GRSM_2015,2015,tower,800.0,67,67,0.0,True,127.80402378216465
GRSM_047,GRSM,vst_GRSM_2016,2016,tower,800.0,62,62,0.0,True,127.86292250179483
GRSM_047,GRSM,vst_GRSM_2017,2017,tower,800.0,58,58,0.0,True,118.48794487453169
GRSM_047,GRSM,vst_GRSM_2018,2018,tower,800.0,57,57,0.0,True,120.85389728321482
GRSM_047,GRSM,vst_GRSM_2019,2019,tower,800.0,48,48,0.0,True,105.85721176502652
GRSM_047,GRSM,vst_GRSM_2020,2020,tower,800.0,49,48,0.020408163265306145,True,93.1843984574511
GRSM_047,GRSM,vst_GRSM_2024,2024,tower,800.0,53,48,0.09433962264150941,True,96.47173131536124
GRSM_048,GRSM,vst_GRSM_2015,2015,tower,800.0,57,55,0.03508771929824561,True,459.99991356483326
GRSM_048,GRSM,vst_GRSM_2016,2016,tower,800.0,58,58,0.0,True,442.47366396200346
GRSM_048,GRSM,vst_GRSM_2017,2017,tower,800.0,47,47,0.0,True,323.80466536887474
GRSM_048,GRSM,vst_GRSM_2018,2018,tower,800.0,42,42,0.0,True,312.10281589449545
GRSM_048,GRSM,vst_GRSM_2019,2019,tower,800.0,44,44,0.0,True,319.09515212063843
GRSM_048,GRSM,vst_GRSM_2020,2020,tower,800.0,47,47,0.0,True,322.9756496869459
GRSM_048,GRSM,vst_GRSM_2024,2024,tower,800.0,72,72,0.0,True,340.7237722247899
GRSM_049,GRSM,vst_GRSM_2015,2015,tower,800.0,78,74,0.05128205128205132,True,266.65318628577444
GRSM_049,GRSM,vst_GRSM_2016,2016,tower,800.0,73,72,0.013698630136986356,True,268.97944695234605
GRSM_049,GRSM,vst_GRSM_2017,2017,tower,800.0,41,41,0.0,True,272.9099425412849
GRSM_049,GRSM,vst_GRSM_2018,2018,tower,800.0,43,43,0.0,True,293.6380329935137
GRSM_049,GRSM,vst_GRSM_2019,2019,tower,800.0,37,37,0.0,True,253.31422784904464
GRSM_049,GRSM,vst_GRSM_2020,2020,tower,800.0,47,47,0.0,True,257.6283594193409
GRSM_049,GRSM,vst_GRSM_2024,2024,tower,800.0,73,73,0.0,True,231.57200793473734
GRSM_050,GRSM,vst_GRSM_2015,2015,tower,800.0,66,66,0.0,True,276.3981697843803
GRSM_050,GRSM,vst_GRSM_2016,2016,tower,800.0,66,66,0.0,True,287.0638479744341
GRSM_050,GRSM,vst_GRSM_2017,2017,tower,800.0,59,59,0.0,True,303.8090592058436
GRSM_050,GRSM,vst_GRSM_2018,2018,tower,800.0,54,54,0.0,True,301.88832964013193
GRSM_050,GRSM,vst_GRSM_2019,2019,tower,800.0,53,53,0.0,True,299.3104177629381
GRSM_050,GRSM,vst_GRSM_2020,2020,tower,800.0,53,53,0.0,True,296.83103227537043
GRSM_050,GRSM,vst_GRSM_2024,2024,tower,800.0,57,57,0.0,True,308.91094443882025
GRSM_051,GRSM,vst_GRSM_2015,2015,tower,800.0,64,52,0.1875,False,56.625729491159426
GRSM_051,GRSM,vst_GRSM_2016,2016,tower,800.0,53,49,0.07547169811320753,True,54.1701252993554
GRSM_051,GRSM,vst_GRSM_2017,2017,tower,800.0,42,41,0.023809523809523836,True,50.43801754662467
GRSM_051,GRSM,vst_GRSM_2018,2018,tower,800.0,39,38,0.02564102564102566,True,44.916063805620404
